SUMMONS_KEY,SUMMONS_DATE,OFFENSE_DESCRIPTION,LAW_SECTION_NUMBER,LAW_DESCRIPTION,SUMMONS_CATEGORY_TYPE,AGE_GROUP,SEX,RACE,JURISDICTION_CODE,BORO,PRECINCT_OF_OCCUR,X_COORDINATE_CD,Y_COORDINATE_CD,Latitude,Longitude,Lon_Lat,date,YEAR
139247290,10/18/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,F,UNKNOWN,0,BRONX,49,1027295,251236,40.856162957,-73.8443971239999,POINT (-73.84439712399995 40.85616295700004),2014-10-18T00:00:00Z,2014
139238403,10/18/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BRONX,46,1010913,251528,40.857029081,-73.9036155569999,POINT (-73.90361555699997 40.857029081000064),2014-10-18T00:00:00Z,2014
139378665,10/18/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BRONX,52,1017542,255919,40.869058532,-73.8796301479999,POINT (-73.87963014799993 40.86905853200005),2014-10-18T00:00:00Z,2014
139256586,10/18/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BROOKLYN,94,995218,201420,40.719529518,-73.9604342809999,POINT (-73.96043428099993 40.71952951800005),2014-10-18T00:00:00Z,2014
139258369,10/18/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BRONX,48,1016058,247615,40.846272027,-73.8850351299999,POINT (-73.88503512999995 40.846272027000055),2014-10-18T00:00:00Z,2014
139322131,10/18/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,MANHATTAN,32,1001280,240787,40.827572012,-73.9384658059999,POINT (-73.93846580599995 40.82757201200008),2014-10-18T00:00:00Z,2014
139380316,10/18/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BRONX,52,1017542,255919,40.869058532,-73.8796301479999,POINT (-73.87963014799993 40.86905853200005),2014-10-18T00:00:00Z,2014
139256587,10/18/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BROOKLYN,94,995218,201420,40.719529518,-73.9604342809999,POINT (-73.96043428099993 40.71952951800005),2014-10-18T00:00:00Z,2014
139266315,10/19/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,UNKNOWN,0,BRONX,44,1007368,245746,40.841169197,-73.9164505469999,POINT (-73.91645054699995 40.841169197000056),2014-10-19T00:00:00Z,2014
139256467,10/19/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,UNKNOWN,0,NA,71,998749,181383,40.664527498,-73.9477392909999,POINT (-73.94773929099993 40.66452749800004),2014-10-19T00:00:00Z,2014
139284170,10/19/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BRONX,48,1018169,245331,40.839995263,-73.8774167269999,POINT (-73.87741672699997 40.83999526300004),2014-10-19T00:00:00Z,2014
139303608,10/19/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,MANHATTAN,24,992956,230416,40.799118632,-73.9685569229999,POINT (-73.96855692299994 40.799118632000045),2014-10-19T00:00:00Z,2014
139247704,10/19/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BRONX,46,1011927,251675,40.857429431,-73.8999493749999,POINT (-73.89994937499995 40.85742943100007),2014-10-19T00:00:00Z,2014
139257214,10/19/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BRONX,40,1009926,235436,40.81286413,-73.9072451229999,POINT (-73.90724512299995 40.81286413000004),2014-10-19T00:00:00Z,2014
139249537,10/20/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BRONX,46,1011927,251675,40.857429431,-73.8999493749999,POINT (-73.89994937499995 40.85742943100007),2014-10-20T00:00:00Z,2014
139284229,10/20/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BRONX,42,1011489,239285,40.823423869,-73.9015830609999,POINT (-73.90158306099994 40.823423869000074),2014-10-20T00:00:00Z,2014
139284220,10/20/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BRONX,42,1012092,242309,40.831722001,-73.8993917879999,POINT (-73.89939178799993 40.83172200100006),2014-10-20T00:00:00Z,2014
139303715,10/20/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BROOKLYN,61,996914,161036,40.608682131,-73.9543917949999,POINT (-73.95439179499994 40.60868213100008),2014-10-20T00:00:00Z,2014
139304017,10/20/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,F,UNKNOWN,2,BROOKLYN,90,1000852,194727,40.701150044,-73.9401260809999,POINT (-73.94012608099996 40.70115004400003),2014-10-20T00:00:00Z,2014
139266151,10/20/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,MANHATTAN,30,998476,241300,40.828985012,-73.9485965979999,POINT (-73.94859659799994 40.82898501200003),2014-10-20T00:00:00Z,2014
139359702,10/21/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,UNKNOWN,0,BROOKLYN,94,997599,199947,40.715483214,-73.9518477239999,POINT (-73.95184772399993 40.71548321400008),2014-10-21T00:00:00Z,2014
139303899,10/21/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BRONX,46,1012539,253107,40.861357899,-73.8977309609999,POINT (-73.89773096099998 40.86135789900004),2014-10-21T00:00:00Z,2014
139284109,10/21/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BRONX,46,1011425,251298,40.856396239,-73.9017656269999,POINT (-73.90176562699997 40.85639623900005),2014-10-21T00:00:00Z,2014
139303912,10/21/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BRONX,46,1009903,248154,40.847771449,-73.9072795829999,POINT (-73.90727958299993 40.84777144900005),2014-10-21T00:00:00Z,2014
139322183,10/22/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,QUEENS,100,1040864,155333,40.592856795,-73.7961531479999,POINT (-73.79615314799997 40.592856795000046),2014-10-22T00:00:00Z,2014
139368690,10/22/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,UNKNOWN,0,BROOKLYN,94,998353,203892,40.726310118,-73.9491195609999,POINT (-73.94911956099996 40.72631011800007),2014-10-22T00:00:00Z,2014
139304054,10/22/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,2,BROOKLYN,61,1001680,157429,40.598773559,-73.9372362639999,POINT (-73.93723626399996 40.59877355900005),2014-10-22T00:00:00Z,2014
139360358,10/23/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,2,BROOKLYN,79,999812,193525,40.697852725,-73.9438796319999,POINT (-73.94387963199993 40.697852725000075),2014-10-23T00:00:00Z,2014
139359734,10/23/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,UNKNOWN,0,MANHATTAN,18,991012,215386,40.757866945,-73.9755934299999,POINT (-73.97559342999993 40.757866945000046),2014-10-23T00:00:00Z,2014
139340003,10/23/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,UNKNOWN,0,QUEENS,107,1042188,198540,40.71144171,-73.791014724,POINT (-73.791014724 40.71144171000003),2014-10-23T00:00:00Z,2014
139339778,10/23/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,65+,M,UNKNOWN,0,QUEENS,107,1042188,198540,40.71144171,-73.791014724,POINT (-73.791014724 40.71144171000003),2014-10-23T00:00:00Z,2014
139360346,10/24/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,UNKNOWN,0,BROOKLYN,70,993895,176726,40.651751672,-73.9652423609999,POINT (-73.96524236099998 40.651751672000046),2014-10-24T00:00:00Z,2014
139371026,10/24/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,MANHATTAN,30,999390,241091,40.828409847,-73.9452943829999,POINT (-73.94529438299998 40.828409847000046),2014-10-24T00:00:00Z,2014
139369737,10/24/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BROOKLYN,69,1010345,172546,40.640245286,-73.9059753159999,POINT (-73.90597531599997 40.64024528600004),2014-10-24T00:00:00Z,2014
139399528,10/24/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BRONX,40,1006727,233759,40.80826995,-73.9188073409999,POINT (-73.91880734099993 40.808269950000074),2014-10-24T00:00:00Z,2014
139371213,10/24/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BROOKLYN,88,995188,190691,40.690080972,-73.9605599319999,POINT (-73.96055993199997 40.69008097200003),2014-10-24T00:00:00Z,2014
139368691,10/24/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,UNKNOWN,0,BROOKLYN,79,1000679,186993,40.679922319,-73.9407688669999,POINT (-73.94076886699997 40.67992231900007),2014-10-24T00:00:00Z,2014
139360141,10/24/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BRONX,42,1010677,241911,40.830633954,-73.9045065869999,POINT (-73.90450658699997 40.830633954000064),2014-10-24T00:00:00Z,2014
139349798,10/24/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BRONX,48,1011642,248112,40.847650947,-73.9009942039999,POINT (-73.90099420399997 40.847650947000034),2014-10-24T00:00:00Z,2014
139371214,10/24/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BROOKLYN,88,990785,192974,40.696351626,-73.9764345659999,POINT (-73.97643456599997 40.69635162600008),2014-10-24T00:00:00Z,2014
139359884,10/25/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BRONX,46,1011756,252027,40.858396099,-73.9005660939999,POINT (-73.90056609399994 40.85839609900006),2014-10-25T00:00:00Z,2014
139359523,10/25/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,F,UNKNOWN,0,BROOKLYN,61,1000971,154077,40.589574359,-73.9397976569999,POINT (-73.93979765699999 40.58957435900004),2014-10-25T00:00:00Z,2014
139360187,10/25/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,UNKNOWN,0,BRONX,40,1007453,233952,40.808797805,-73.9161841319999,POINT (-73.91618413199996 40.80879780500004),2014-10-25T00:00:00Z,2014
139369724,10/25/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BROOKLYN,79,1001019,190844,40.690491796,-73.9395334589999,POINT (-73.93953345899996 40.69049179600006),2014-10-25T00:00:00Z,2014
139359905,10/25/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,UNKNOWN,0,BRONX,46,1011698,251174,40.856055051,-73.9007792589999,POINT (-73.90077925899999 40.856055051000055),2014-10-25T00:00:00Z,2014
139398910,10/25/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,UNKNOWN,0,BROOKLYN,76,985554,190844,40.690507584,-73.9952992999999,POINT (-73.99529929999993 40.69050758400005),2014-10-25T00:00:00Z,2014
139359636,10/25/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,UNKNOWN,0,BRONX,46,1011698,251174,40.856055051,-73.9007792589999,POINT (-73.90077925899999 40.856055051000055),2014-10-25T00:00:00Z,2014
139542331,10/25/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,65+,M,UNKNOWN,0,BROOKLYN,79,999792,193662,40.698228792,-73.9439514429999,POINT (-73.94395144299993 40.69822879200007),2014-10-25T00:00:00Z,2014
139349846,10/25/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BRONX,46,1010329,252246,40.859001519,-73.9057239039999,POINT (-73.90572390399994 40.85900151900006),2014-10-25T00:00:00Z,2014
139369331,10/25/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,UNKNOWN,0,QUEENS,101,1044122,155673,40.593768616,-73.7844191999999,POINT (-73.78441919999993 40.593768616000034),2014-10-25T00:00:00Z,2014
139368910,10/26/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,QUEENS,107,1038989,199690,40.714618548,-73.8025443659999,POINT (-73.80254436599995 40.71461854800003),2014-10-26T00:00:00Z,2014
139371134,10/26/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,UNKNOWN,0,BRONX,46,1011207,252824,40.860585317,-73.9025475459999,POINT (-73.90254754599994 40.86058531700007),2014-10-26T00:00:00Z,2014
139371137,10/26/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BRONX,46,1009494,247830,40.846883343,-73.908759117,POINT (-73.908759117 40.84688334300005),2014-10-26T00:00:00Z,2014
139370004,10/26/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,UNKNOWN,0,BRONX,40,1009546,235539,40.813147933,-73.908617511,POINT (-73.908617511 40.81314793300004),2014-10-26T00:00:00Z,2014
139359775,10/26/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,MANHATTAN,25,1002413,232800,40.805647682,-73.9343934759999,POINT (-73.93439347599997 40.80564768200002),2014-10-26T00:00:00Z,2014
139368938,10/26/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,QUEENS,107,1037774,199335,40.713651594,-73.8069299799999,POINT (-73.80692997999995 40.713651594000055),2014-10-26T00:00:00Z,2014
139360153,10/26/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BRONX,46,1011425,251298,40.856396239,-73.9017656269999,POINT (-73.90176562699997 40.85639623900005),2014-10-26T00:00:00Z,2014
139368939,10/26/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,QUEENS,107,1037774,199335,40.713651594,-73.8069299799999,POINT (-73.80692997999995 40.713651594000055),2014-10-26T00:00:00Z,2014
139359774,10/26/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,MANHATTAN,25,1002413,232800,40.805647682,-73.9343934759999,POINT (-73.93439347599997 40.80564768200002),2014-10-26T00:00:00Z,2014
139399231,10/26/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BRONX,48,1017626,245682,40.840960725,-73.8793774039999,POINT (-73.87937740399997 40.84096072500005),2014-10-26T00:00:00Z,2014
139370006,10/26/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BRONX,40,1009673,235504,40.813051503,-73.9081588449999,POINT (-73.90815884499993 40.81305150300005),2014-10-26T00:00:00Z,2014
139368863,10/27/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,UNKNOWN,0,BRONX,46,1011143,252027,40.858397988,-73.9027821129999,POINT (-73.90278211299993 40.85839798800004),2014-10-27T00:00:00Z,2014
139399233,10/27/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BRONX,48,1017356,245369,40.840102648,-73.8803547519999,POINT (-73.88035475199997 40.84010264800003),2014-10-27T00:00:00Z,2014
139417874,10/28/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,UNKNOWN,0,BRONX,46,1011698,251174,40.856055051,-73.9007792589999,POINT (-73.90077925899999 40.856055051000055),2014-10-28T00:00:00Z,2014
139417968,10/28/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,UNKNOWN,2,BROOKLYN,90,1000829,195754,40.703968961,-73.9402065019999,POINT (-73.94020650199997 40.703968961000044),2014-10-28T00:00:00Z,2014
139417858,10/28/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,MANHATTAN,10,984352,210232,40.743723098,-73.9996333479999,POINT (-73.99963334799997 40.74372309800003),2014-10-28T00:00:00Z,2014
139436545,10/29/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BRONX,48,1016443,250401,40.853917372,-73.8836302169999,POINT (-73.88363021699998 40.85391737200007),2014-10-29T00:00:00Z,2014
139436689,10/29/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,2,BROOKLYN,90,1001079,195776,40.704028873,-73.9393047799999,POINT (-73.93930477999999 40.70402887300003),2014-10-29T00:00:00Z,2014
139436749,10/29/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,UNKNOWN,2,BROOKLYN,90,1001079,195776,40.704028873,-73.9393047799999,POINT (-73.93930477999999 40.70402887300003),2014-10-29T00:00:00Z,2014
139438403,10/30/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BRONX,48,1017773,245890,40.841531067,-73.8788450919999,POINT (-73.87884509199995 40.84153106700006),2014-10-30T00:00:00Z,2014
139471628,10/30/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,UNKNOWN,0,BROOKLYN,94,997444,201157,40.718804606,-73.9524044829999,POINT (-73.95240448299995 40.71880460600005),2014-10-30T00:00:00Z,2014
139452116,10/30/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,UNKNOWN,0,QUEENS,107,1039872,202834,40.723242544,-73.799333199,POINT (-73.799333199 40.72324254400007),2014-10-30T00:00:00Z,2014
139438418,10/30/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,NA,48,1011779,246746,40.843901255,-73.900504632,POINT (-73.900504632 40.84390125500005),2014-10-30T00:00:00Z,2014
139436741,10/30/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,2,BROOKLYN,69,1013309,176002,40.649722028,-73.8952804839999,POINT (-73.89528048399995 40.64972202800004),2014-10-30T00:00:00Z,2014
139471403,10/30/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,QUEENS,112,1030758,199858,40.715126763,-73.8322343739999,POINT (-73.83223437399994 40.71512676300006),2014-10-30T00:00:00Z,2014
139436740,10/30/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,2,BROOKLYN,69,1013309,176002,40.649722028,-73.8952804839999,POINT (-73.89528048399995 40.64972202800004),2014-10-30T00:00:00Z,2014
139471805,10/30/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,2,BROOKLYN,90,1001438,194908,40.701645727,-73.9380122009999,POINT (-73.93801220099994 40.70164572700002),2014-10-30T00:00:00Z,2014
139471433,10/31/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,MANHATTAN,1,982363,201511,40.719785887,-74.006808843,POINT (-74.006808843 40.71978588700006),2014-10-31T00:00:00Z,2014
139471536,10/31/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,MANHATTAN,25,1002019,232093,40.803707963,-73.9358185449999,POINT (-73.93581854499998 40.80370796300008),2014-10-31T00:00:00Z,2014
139477306,11/2/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BRONX,48,1016963,247434,40.845771929,-73.8817649999999,POINT (-73.88176499999997 40.84577192900008),2014-11-02T00:00:00Z,2014
139485026,11/2/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,2,BROOKLYN,90,1000829,195754,40.703968961,-73.9402065019999,POINT (-73.94020650199997 40.703968961000044),2014-11-02T00:00:00Z,2014
139471812,11/2/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,2,BROOKLYN,61,1001141,155683,40.593982185,-73.9391815589999,POINT (-73.93918155899996 40.59398218500007),2014-11-02T00:00:00Z,2014
139542576,11/2/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,UNKNOWN,0,NA,44,1006434,244344,40.837323511,-73.9198307569999,POINT (-73.91983075699994 40.83732351100008),2014-11-02T00:00:00Z,2014
139476126,11/2/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,F,UNKNOWN,0,QUEENS,115,1014500,212199,40.749070284,-73.8908258679999,POINT (-73.89082586799998 40.74907028400003),2014-11-02T00:00:00Z,2014
139484867,11/3/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BRONX,46,1009854,247503,40.845984788,-73.9074591769999,POINT (-73.90745917699996 40.84598478800007),2014-11-03T00:00:00Z,2014
139523241,11/4/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,UNKNOWN,2,BROOKLYN,90,1000852,194727,40.701150044,-73.9401260809999,POINT (-73.94012608099996 40.70115004400003),2014-11-04T00:00:00Z,2014
139523240,11/4/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,UNKNOWN,2,BROOKLYN,90,1000852,194727,40.701150044,-73.9401260809999,POINT (-73.94012608099996 40.70115004400003),2014-11-04T00:00:00Z,2014
139523024,11/4/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,2,BROOKLYN,90,1001438,194908,40.701645727,-73.9380122009999,POINT (-73.93801220099994 40.70164572700002),2014-11-04T00:00:00Z,2014
139559650,11/6/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BROOKLYN,71,995891,183555,40.670493374,-73.9580372989999,POINT (-73.95803729899995 40.670493374000046),2014-11-06T00:00:00Z,2014
139560192,11/6/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BRONX,40,1006498,233566,40.807740799,-73.9196352009999,POINT (-73.91963520099996 40.80774079900005),2014-11-06T00:00:00Z,2014
139580012,11/7/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BRONX,41,1014249,238403,40.820994087,-73.8916147389999,POINT (-73.89161473899996 40.82099408700003),2014-11-07T00:00:00Z,2014
139581029,11/7/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,2,BROOKLYN,79,1000139,193715,40.698373649,-73.9426999119999,POINT (-73.94269991199997 40.698373649000075),2014-11-07T00:00:00Z,2014
139580689,11/7/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BRONX,40,1010069,237681,40.819025608,-73.9067198909999,POINT (-73.90671989099997 40.81902560800006),2014-11-07T00:00:00Z,2014
139618805,11/7/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BRONX,44,1007509,245160,40.839560428,-73.9159429899999,POINT (-73.91594298999998 40.83956042800003),2014-11-07T00:00:00Z,2014
139599543,11/8/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BROOKLYN,62,989065,162497,40.612700016,-73.9826590799999,POINT (-73.98265907999998 40.61270001600008),2014-11-08T00:00:00Z,2014
139580543,11/8/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BRONX,48,1015545,250871,40.855210609,-73.8868741089999,POINT (-73.88687410899996 40.85521060900004),2014-11-08T00:00:00Z,2014
139580838,11/8/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BROOKLYN,75,1014964,182906,40.668666393,-73.8892848619999,POINT (-73.88928486199995 40.66866639300008),2014-11-08T00:00:00Z,2014
139599542,11/8/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,UNKNOWN,0,BROOKLYN,62,988986,162393,40.612414601,-73.9829436899999,POINT (-73.98294368999996 40.61241460100007),2014-11-08T00:00:00Z,2014
139599547,11/9/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,2,BROOKLYN,90,1000852,194727,40.701150044,-73.9401260809999,POINT (-73.94012608099996 40.70115004400003),2014-11-09T00:00:00Z,2014
139589441,11/9/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,QUEENS,113,1041461,184782,40.673684008,-73.7937538989999,POINT (-73.79375389899997 40.673684008000066),2014-11-09T00:00:00Z,2014
139618624,11/9/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BRONX,44,1006922,245454,40.840368899,-73.9180634239999,POINT (-73.91806342399997 40.840368899000055),2014-11-09T00:00:00Z,2014
139599490,11/10/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BRONX,46,1011143,252027,40.858397988,-73.9027821129999,POINT (-73.90278211299993 40.85839798800004),2014-11-10T00:00:00Z,2014
139599489,11/10/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BRONX,46,1011143,252027,40.858397988,-73.9027821129999,POINT (-73.90278211299993 40.85839798800004),2014-11-10T00:00:00Z,2014
139618539,11/10/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,MANHATTAN,30,1000009,240451,40.826652147,-73.9430591839999,POINT (-73.94305918399994 40.82665214700007),2014-11-10T00:00:00Z,2014
139651400,11/11/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,MANHATTAN,32,1001157,238763,40.822016943,-73.9389153499999,POINT (-73.93891534999993 40.822016943000044),2014-11-11T00:00:00Z,2014
139651430,11/11/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,MANHATTAN,32,1001248,238873,40.822318688,-73.9385862819999,POINT (-73.93858628199997 40.822318688000045),2014-11-11T00:00:00Z,2014
139651799,11/11/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,UNKNOWN,0,BRONX,42,1009748,240283,40.826168291,-73.9078697449999,POINT (-73.90786974499997 40.826168291000045),2014-11-11T00:00:00Z,2014
139618548,11/11/14,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,UNKNOWN,0,BRONX,43,1017863,241678,40.829970011,-73.8785409279999,POINT (-73.87854092799995 40.82997001100006),2014-11-11T00:00:00Z,2014
